age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
32,student,single,secondary,no,61,no,yes,cellular,5,178,3,515,7,failure,no
53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,351,1,-1,0,unknown,yes
33,technician,married,secondary,no,3470,no,no,cellular,11,285,2,-1,0,unknown,no
39,blue-collar,married,unknown,no,1096,no,no,unknown,20,246,3,-1,0,unknown,no
51,housemaid,divorced,primary,no,336,no,no,unknown,17,105,1,-1,0,unknown,no
54,technician,divorced,secondary,no,221,no,no,cellular,11,413,2,-1,0,unknown,no
40,blue-collar,married,primary,no,1411,yes,no,cellular,12,224,2,357,2,failure,no
29,technician,single,tertiary,no,0,yes,no,cellular,7,347,2,337,6,failure,yes
46,technician,married,secondary,no,1,no,yes,cellular,20,200,1,-1,0,unknown,no
30,technician,married,secondary,no,-189,no,no,cellular,19,105,2,-1,0,unknown,no
33,technician,single,tertiary,no,231,yes,no,unknown,27,198,2,-1,0,unknown,no
57,management,married,tertiary,no,1016,no,no,telephone,10,208,1,-1,0,unknown,no
33,technician,married,secondary,no,180,no,no,cellular,4,561,1,435,3,failure,yes
50,management,married,tertiary,no,1562,yes,no,cellular,23,92,2,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,151,2,353,2,failure,no
42,self-employed,divorced,tertiary,no,0,no,no,unknown,11,694,2,-1,0,unknown,no
42,self-employed,married,secondary,no,513,no,no,telephone,5,98,1,-1,0,unknown,no
34,services,single,secondary,no,3080,no,no,cellular,29,27,1,-1,0,unknown,no
40,technician,married,secondary,no,312,no,no,cellular,25,612,7,-1,0,unknown,yes
37,management,married,tertiary,no,3770,yes,no,cellular,18,106,1,110,4,failure,no
27,management,single,tertiary,yes,0,yes,no,unknown,19,352,1,-1,0,unknown,no
37,management,married,tertiary,no,887,no,no,cellular,13,257,5,-1,0,unknown,no
35,technician,married,secondary,no,294,yes,no,cellular,9,301,1,90,4,success,yes
23,services,single,secondary,no,-229,yes,yes,cellular,18,557,1,-1,0,unknown,no
45,blue-collar,married,primary,no,5461,yes,no,cellular,20,841,2,-1,0,unknown,yes
33,management,married,tertiary,no,876,no,no,unknown,20,1287,2,-1,0,unknown,no
55,management,married,unknown,no,3122,no,no,cellular,8,349,1,-1,0,unknown,yes
33,blue-collar,married,primary,yes,2,yes,yes,cellular,9,227,1,-1,0,unknown,no
44,technician,single,secondary,no,1059,yes,no,unknown,9,286,1,-1,0,unknown,no
32,technician,married,secondary,no,660,no,no,cellular,25,226,2,490,1,failure,yes
37,technician,divorced,secondary,no,-18,no,no,cellular,21,870,4,-1,0,unknown,no
52,services,married,secondary,no,145,no,no,cellular,22,205,4,-1,0,unknown,no
35,management,single,secondary,no,356,yes,no,cellular,11,7,5,171,12,failure,no
80,housemaid,married,primary,no,0,no,no,cellular,23,639,1,189,1,failure,yes
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,701,1,-1,0,unknown,no
73,retired,married,unknown,no,3443,no,no,telephone,4,770,3,-1,0,unknown,yes
41,admin.,married,secondary,no,2498,no,no,cellular,12,411,1,-1,0,unknown,yes
30,technician,single,secondary,no,124,no,no,cellular,29,60,4,-1,0,unknown,no
61,management,married,tertiary,no,1224,no,no,cellular,1,99,1,-1,0,unknown,no
29,self-employed,single,secondary,no,1186,no,no,cellular,10,313,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,496,yes,no,cellular,18,135,3,-1,0,unknown,no
31,management,single,tertiary,no,3283,no,no,cellular,2,258,1,73,1,failure,yes
52,retired,married,tertiary,no,1452,no,yes,cellular,29,194,3,-1,0,unknown,no
30,services,married,secondary,no,3929,yes,no,cellular,20,593,1,-1,0,unknown,yes
31,entrepreneur,married,secondary,no,10,yes,yes,cellular,29,161,3,188,9,failure,no
43,technician,single,secondary,no,336,yes,no,unknown,9,181,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-616,yes,no,unknown,17,370,2,-1,0,unknown,no
31,unemployed,married,secondary,no,86,yes,yes,unknown,3,963,2,-1,0,unknown,yes
26,entrepreneur,single,secondary,no,87,yes,no,cellular,24,225,1,-1,0,unknown,no
39,admin.,single,unknown,no,0,yes,no,cellular,11,62,1,-1,0,unknown,no
51,unemployed,married,secondary,no,-267,no,yes,unknown,19,208,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,34,2,288,12,failure,no
50,services,married,secondary,no,2420,yes,no,cellular,20,102,6,235,13,failure,no
28,services,single,secondary,no,129,yes,no,cellular,18,32,2,-1,0,unknown,no
34,management,married,tertiary,no,3031,no,no,cellular,14,94,6,-1,0,unknown,no
48,management,single,tertiary,no,648,yes,no,cellular,31,462,2,-1,0,unknown,no
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,112,2,-1,0,unknown,no
29,entrepreneur,single,secondary,no,404,no,no,cellular,30,413,3,-1,0,unknown,no
36,services,single,tertiary,no,1189,no,no,cellular,17,220,1,-1,0,unknown,yes
36,management,married,tertiary,no,46,no,no,cellular,25,84,4,-1,0,unknown,no
29,admin.,married,secondary,no,182,yes,yes,unknown,6,477,1,-1,0,unknown,no
30,student,single,secondary,no,0,yes,no,cellular,19,661,1,-1,0,unknown,no
56,management,married,tertiary,no,1631,yes,no,cellular,15,376,3,-1,0,unknown,no
40,unemployed,married,tertiary,no,2135,yes,no,cellular,5,171,5,230,1,failure,no
36,management,married,tertiary,no,1352,no,no,unknown,19,2028,1,-1,0,unknown,yes
33,self-employed,married,tertiary,no,483,yes,no,cellular,3,280,2,-1,0,unknown,no
32,services,married,secondary,no,99,yes,no,cellular,13,152,3,-1,0,unknown,no
39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,576,4,371,1,failure,yes
55,services,divorced,primary,no,2923,yes,no,cellular,29,94,1,259,2,failure,no
56,retired,married,secondary,no,0,no,no,cellular,2,71,3,-1,0,unknown,no
25,blue-collar,married,secondary,no,2307,yes,no,cellular,31,104,5,-1,0,unknown,no
27,unemployed,single,secondary,no,259,yes,no,cellular,18,12,2,-1,0,unknown,no
35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,429,4,164,2,failure,yes
38,housemaid,married,tertiary,no,1437,yes,no,telephone,21,100,11,-1,0,unknown,no
47,admin.,married,secondary,no,3676,no,no,cellular,18,567,1,95,3,success,yes
27,unemployed,single,primary,no,9,no,yes,cellular,9,919,2,-1,0,unknown,yes
51,technician,married,secondary,no,2242,no,no,cellular,18,498,3,-1,0,unknown,no
39,services,married,primary,no,0,no,no,cellular,6,49,2,282,3,failure,no
62,management,married,tertiary,no,557,no,no,cellular,14,185,1,-1,0,unknown,yes
58,retired,married,secondary,no,0,yes,no,unknown,26,77,1,-1,0,unknown,no
27,management,single,tertiary,no,574,yes,no,cellular,18,196,3,-1,0,unknown,no
47,services,divorced,secondary,no,4906,yes,no,unknown,14,389,1,-1,0,unknown,no
38,management,married,tertiary,no,980,no,no,unknown,3,662,5,-1,0,unknown,no
49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,167,2,373,3,failure,no
34,technician,married,secondary,no,1035,no,no,cellular,25,1374,10,-1,0,unknown,yes
45,management,married,primary,no,2690,no,no,telephone,29,145,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,472,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,150,2,-1,0,unknown,yes
33,management,single,tertiary,no,62,yes,no,cellular,18,473,3,-1,0,unknown,yes
23,self-employed,single,tertiary,no,780,no,no,cellular,16,393,1,183,3,success,yes
38,self-employed,married,tertiary,no,0,no,yes,cellular,15,77,3,-1,0,unknown,no
48,blue-collar,married,secondary,no,341,yes,yes,unknown,26,251,3,-1,0,unknown,no
59,blue-collar,married,primary,no,14,yes,yes,cellular,18,319,2,182,1,failure,no
60,technician,married,secondary,no,10925,no,no,cellular,23,270,3,185,1,success,yes
53,retired,married,primary,no,1068,no,no,cellular,28,200,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,-83,yes,no,cellular,18,179,4,-1,0,unknown,no
32,technician,single,tertiary,no,0,no,no,cellular,20,72,4,-1,0,unknown,no
29,services,single,secondary,no,447,yes,yes,unknown,4,106,1,-1,0,unknown,no
37,self-employed,married,tertiary,no,129,no,no,cellular,18,128,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,2,yes,yes,cellular,21,379,5,-1,0,unknown,yes
59,management,married,tertiary,no,1831,no,no,cellular,17,122,1,92,1,failure,no
39,management,single,tertiary,no,255,yes,no,unknown,5,296,1,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,unknown,6,144,1,-1,0,unknown,no
39,technician,divorced,secondary,no,807,yes,yes,cellular,13,69,1,260,6,failure,no
36,technician,married,tertiary,no,521,no,no,cellular,20,347,3,-1,0,unknown,yes
39,admin.,divorced,secondary,no,2679,yes,yes,unknown,23,811,1,-1,0,unknown,no
59,blue-collar,single,primary,no,96,yes,no,unknown,9,123,1,-1,0,unknown,no
33,management,married,tertiary,no,250,no,no,cellular,4,377,6,-1,0,unknown,yes
29,student,single,secondary,no,314,no,no,cellular,30,465,1,-1,0,unknown,yes
58,unknown,married,primary,no,7369,no,no,telephone,4,247,2,-1,0,unknown,no
40,self-employed,married,primary,no,42,no,no,cellular,11,264,3,-1,0,unknown,no
35,blue-collar,married,primary,no,767,yes,no,unknown,16,1408,2,-1,0,unknown,no
57,blue-collar,divorced,primary,no,5041,yes,no,cellular,16,284,1,336,1,failure,no
34,blue-collar,married,secondary,no,-29,yes,no,cellular,11,200,2,364,2,other,no
31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,134,1,-1,0,unknown,no
32,management,single,tertiary,no,27,yes,no,cellular,18,261,1,-1,0,unknown,no
32,management,single,tertiary,no,574,yes,no,cellular,20,171,1,127,2,failure,no
37,management,married,tertiary,no,860,yes,no,cellular,17,818,2,332,15,failure,no
43,unemployed,married,secondary,no,3529,no,no,cellular,5,169,2,-1,0,unknown,no
35,self-employed,married,primary,no,1094,yes,no,unknown,8,207,1,-1,0,unknown,no
32,blue-collar,married,primary,no,-283,yes,no,cellular,18,24,2,349,2,other,no
42,management,divorced,tertiary,no,238,no,no,cellular,25,692,1,-1,0,unknown,yes
51,unemployed,married,secondary,no,636,no,no,cellular,30,321,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,346,1,181,4,success,yes
41,management,married,tertiary,no,13874,no,no,cellular,5,255,1,234,2,other,no
29,blue-collar,married,secondary,no,457,yes,no,cellular,20,72,3,341,1,other,no
34,unemployed,married,tertiary,no,425,no,no,cellular,3,289,2,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,108,2,-1,0,unknown,no
40,services,married,unknown,no,88,yes,no,unknown,9,78,2,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,31,no,no,unknown,9,467,1,-1,0,unknown,no
61,housemaid,married,primary,no,211,no,no,cellular,31,443,2,186,3,failure,yes
52,technician,divorced,secondary,no,-558,no,no,cellular,14,152,5,-1,0,unknown,no
35,management,single,secondary,yes,-202,yes,no,unknown,20,268,3,-1,0,unknown,no
30,technician,single,secondary,no,1282,no,no,cellular,6,156,2,-1,0,unknown,no
44,technician,divorced,secondary,no,0,yes,no,cellular,28,463,2,-1,0,unknown,no
45,entrepreneur,married,secondary,yes,624,no,yes,unknown,30,50,1,-1,0,unknown,no
46,admin.,married,secondary,no,-121,yes,yes,cellular,8,214,4,-1,0,unknown,no
63,management,married,unknown,no,2352,no,no,telephone,4,475,7,-1,0,unknown,yes
58,management,married,tertiary,no,2143,yes,no,unknown,5,261,1,-1,0,unknown,no
42,management,divorced,secondary,yes,923,yes,no,unknown,19,129,2,-1,0,unknown,no
37,management,married,tertiary,no,597,no,yes,unknown,30,96,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,181,no,no,unknown,13,147,1,-1,0,unknown,no
45,admin.,married,secondary,no,309,no,no,cellular,25,72,4,-1,0,unknown,no
52,management,divorced,tertiary,no,96,no,no,cellular,19,134,1,-1,0,unknown,no
47,unemployed,married,secondary,no,817,no,no,cellular,7,721,4,-1,0,unknown,yes
37,blue-collar,single,secondary,no,223,yes,no,unknown,9,175,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,201,yes,no,unknown,28,180,2,-1,0,unknown,no
52,management,married,tertiary,no,6873,yes,no,cellular,21,235,2,-1,0,unknown,no
38,management,single,tertiary,no,6490,no,no,telephone,10,125,1,-1,0,unknown,no
26,services,single,tertiary,no,1140,yes,no,cellular,6,984,2,-1,0,unknown,yes
32,management,single,tertiary,no,12569,no,no,cellular,1,561,2,295,2,success,yes
46,technician,married,secondary,no,1427,yes,no,unknown,14,32,3,-1,0,unknown,no
35,blue-collar,married,primary,no,883,yes,yes,unknown,20,18,5,-1,0,unknown,no
33,technician,married,secondary,no,852,no,no,cellular,14,388,8,-1,0,unknown,no
47,services,single,secondary,no,176,yes,no,unknown,5,303,2,-1,0,unknown,no
57,retired,divorced,tertiary,no,2516,yes,no,unknown,15,1036,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,1150,yes,no,unknown,14,282,1,-1,0,unknown,no
59,blue-collar,married,primary,no,63,no,no,cellular,22,176,6,-1,0,unknown,no
35,technician,single,secondary,no,634,yes,no,cellular,29,122,2,-1,0,unknown,no
58,admin.,divorced,secondary,no,3058,yes,no,telephone,11,114,1,368,1,failure,no
38,management,married,tertiary,no,1223,no,no,cellular,12,1092,5,-1,0,unknown,yes
39,admin.,married,primary,no,-439,yes,no,unknown,15,347,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,475,yes,no,cellular,5,412,1,-1,0,unknown,no
38,technician,married,secondary,no,2000,yes,no,cellular,7,198,2,-1,0,unknown,no
48,management,married,tertiary,no,879,no,no,cellular,19,136,3,-1,0,unknown,no
52,management,married,tertiary,no,1065,yes,yes,cellular,21,224,2,175,1,failure,no
42,blue-collar,married,unknown,no,-406,yes,no,cellular,30,152,5,-1,0,unknown,no
31,self-employed,married,tertiary,no,3,yes,no,cellular,29,215,4,-1,0,unknown,no
42,services,married,unknown,no,8,yes,no,unknown,15,299,1,-1,0,unknown,no
39,technician,divorced,tertiary,no,665,yes,no,cellular,8,133,8,-1,0,unknown,no
38,blue-collar,married,primary,no,498,yes,no,unknown,29,107,2,-1,0,unknown,no
33,admin.,single,secondary,no,-371,yes,yes,cellular,18,221,2,350,4,other,no
50,blue-collar,married,primary,no,370,yes,no,telephone,26,39,6,-1,0,unknown,no
31,blue-collar,married,secondary,no,822,yes,no,unknown,13,185,6,-1,0,unknown,no
50,technician,divorced,secondary,no,0,yes,no,cellular,13,120,2,91,6,failure,no
43,self-employed,married,tertiary,no,819,no,no,unknown,20,285,4,-1,0,unknown,no
43,technician,married,secondary,no,373,no,no,telephone,29,221,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,19,330,2,-1,0,unknown,no
49,services,divorced,secondary,no,3649,yes,yes,unknown,15,150,1,-1,0,unknown,no
25,technician,single,secondary,no,173,yes,no,cellular,15,186,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,266,yes,yes,cellular,17,100,2,-1,0,unknown,no
33,unemployed,married,secondary,no,2,yes,no,cellular,16,132,1,-1,0,unknown,no
31,management,married,tertiary,no,156,no,no,cellular,20,77,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,3782,yes,no,unknown,30,211,4,-1,0,unknown,no
41,management,married,tertiary,no,15449,no,no,cellular,22,136,9,-1,0,unknown,no
53,management,married,secondary,no,0,yes,yes,cellular,22,59,1,-1,0,unknown,no
31,admin.,single,secondary,no,747,yes,no,unknown,26,543,2,-1,0,unknown,yes
52,blue-collar,married,secondary,no,161,yes,no,unknown,13,274,2,-1,0,unknown,no
42,technician,married,secondary,no,1812,yes,no,cellular,31,84,2,-1,0,unknown,no
57,services,divorced,primary,no,362,no,no,cellular,28,91,1,231,1,failure,no
55,blue-collar,married,unknown,no,890,no,no,cellular,22,1329,2,-1,0,unknown,yes
38,blue-collar,married,secondary,no,67,no,no,cellular,28,74,1,239,2,failure,no
33,technician,married,secondary,no,806,no,no,cellular,17,108,1,-1,0,unknown,yes
36,management,single,tertiary,no,7606,yes,no,unknown,30,917,1,-1,0,unknown,yes
33,management,married,tertiary,no,1390,no,no,cellular,15,92,2,312,2,failure,no
49,technician,married,secondary,no,808,yes,no,cellular,28,1232,1,-1,0,unknown,yes
56,services,divorced,secondary,no,141,yes,no,cellular,11,63,2,370,2,failure,no
40,blue-collar,married,primary,no,409,yes,no,unknown,15,191,1,-1,0,unknown,no
33,unemployed,married,primary,no,574,yes,no,cellular,20,334,2,-1,0,unknown,no
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,283,1,-1,0,unknown,yes
37,blue-collar,married,secondary,no,504,yes,no,cellular,20,87,2,347,2,failure,no
39,blue-collar,married,secondary,no,230,yes,yes,cellular,21,38,1,-1,0,unknown,no
46,unemployed,divorced,secondary,no,0,no,no,cellular,30,638,3,-1,0,unknown,no
44,management,married,primary,no,4758,yes,no,cellular,22,712,6,-1,0,unknown,yes
27,technician,single,secondary,no,78,yes,yes,cellular,18,5,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,1859,yes,no,cellular,18,277,2,264,5,failure,no
57,housemaid,married,primary,no,688,no,no,cellular,21,67,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,5137,yes,no,cellular,6,123,1,-1,0,unknown,no
31,services,single,secondary,no,-205,no,no,cellular,1,481,1,579,1,failure,yes
43,services,single,secondary,no,37,yes,no,cellular,7,329,2,-1,0,unknown,no
56,blue-collar,married,primary,no,3498,no,no,cellular,15,264,2,-1,0,unknown,yes
39,services,married,secondary,no,5549,yes,no,cellular,20,157,1,-1,0,unknown,no
30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,1449,6,-1,0,unknown,yes
46,blue-collar,divorced,primary,no,219,yes,no,cellular,21,729,1,-1,0,unknown,yes
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,862,1,-1,0,unknown,yes
51,technician,married,secondary,no,19,no,yes,cellular,8,160,4,-1,0,unknown,no
25,blue-collar,single,primary,no,17,yes,no,unknown,13,97,2,-1,0,unknown,no
36,technician,married,secondary,no,8119,no,no,unknown,21,24,1,-1,0,unknown,no
57,retired,single,tertiary,no,2528,yes,yes,unknown,30,724,1,-1,0,unknown,no
47,management,married,secondary,no,651,yes,no,unknown,14,143,3,-1,0,unknown,no
37,self-employed,single,tertiary,no,676,no,no,cellular,5,133,2,-1,0,unknown,no
34,services,married,secondary,no,382,yes,yes,cellular,21,149,7,-1,0,unknown,no
51,unknown,married,unknown,no,2642,no,no,cellular,29,52,6,-1,0,unknown,no
48,blue-collar,married,secondary,no,750,no,no,cellular,5,85,2,8,2,other,no
52,management,single,tertiary,yes,0,no,no,unknown,8,98,1,-1,0,unknown,no
45,management,married,tertiary,no,226,yes,no,cellular,13,177,6,179,10,success,yes
46,technician,married,secondary,no,4023,yes,no,cellular,7,131,2,-1,0,unknown,no
55,management,divorced,tertiary,no,2037,no,no,cellular,4,305,2,94,3,success,yes
41,management,married,tertiary,no,2646,no,no,cellular,30,81,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,125,no,no,unknown,26,679,2,-1,0,unknown,yes
59,management,divorced,tertiary,no,-232,no,yes,cellular,16,97,2,-1,0,unknown,no
53,admin.,married,secondary,no,350,no,yes,cellular,17,113,3,132,2,failure,no
58,entrepreneur,married,tertiary,no,0,no,yes,cellular,30,540,1,2,2,other,no
50,blue-collar,married,secondary,no,907,no,yes,cellular,16,68,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,3420,yes,no,cellular,12,77,1,301,2,failure,no
31,blue-collar,married,secondary,no,3311,yes,no,unknown,20,719,1,-1,0,unknown,yes
